db_id,question,query,correct_tables
scholar,Has mirella lapata written any papers in 2016 ?,"SELECT DISTINCT COUNT(t3.paperid)  ,  t2.authorid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""mirella lapata"" AND t3.year  =  2016 GROUP BY t2.authorid;","writes, author, paper"
scholar,popular topics at NIPS 2015,"SELECT DISTINCT COUNT(t3.paperid)  ,  t1.keyphraseid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t3.year  =  2015 AND t4.venuename  =  ""NIPS"" GROUP BY t1.keyphraseid ORDER BY COUNT(t3.paperid) DESC;","paperkeyphrase, keyphrase, paper, venue"
scholar,Journal Papers by mohammad rastegari,"SELECT DISTINCT t3.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""mohammad rastegari"" AND t3.journalid  >=  0;","writes, author, paper"
scholar,Papers from Liwen Xiong in 2015,"SELECT DISTINCT t3.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""Liwen Xiong"" AND t3.year  =  2015;","writes, author, paper"
scholar,papers about Parsing that used Jeopardy! Questions and were published at ACL 2014,"SELECT DISTINCT t2.paperid FROM paperdataset as t3 JOIN dataset as t5 ON t3.datasetid  =  t5.datasetid JOIN paperkeyphrase as t4 ON t4.paperid  =  t3.paperid JOIN paper as t2 ON t2.paperid  =  t3.paperid JOIN venue as t6 ON t6.venueid  =  t2.venueid JOIN keyphrase as t1 ON t4.keyphraseid  =  t1.keyphraseid WHERE t5.datasetname  =  ""Jeopardy! Questions"" AND t1.keyphrasename  =  ""Parsing"" AND t2.year  =  2014 AND t6.venuename  =  ""ACL"";","paperdataset, dataset, paperkeyphrase, paper, venue, keyphrase"
scholar,author who wrote papers with Noah A Smith,"SELECT DISTINCT t1.authorid FROM writes as t3 JOIN author as t2 ON t3.authorid  =  t2.authorid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";","writes, author"
scholar,papers on TAIL NIPS,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t1.keyphrasename  =  ""TAIL"" AND t4.venuename  =  ""NIPS"";","paperkeyphrase, keyphrase, paper, venue"
scholar,papers that use WebKB,"SELECT DISTINCT t3.paperid FROM paperdataset as t2 JOIN dataset as t1 ON t2.datasetid  =  t1.datasetid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.datasetname  =  ""WebKB"";","paperdataset, dataset, paper"
scholar,"What is the year of publication of "" A Switching Architecture For ISDN "" ?","SELECT DISTINCT title  ,  year FROM paper WHERE title  =  ""A Switching Architecture For ISDN"";",paper
scholar,best paper in TACL 2014 ?,"SELECT DISTINCT COUNT(DISTINCT t3.citingpaperid)  ,  t1.paperid FROM paper as t1 JOIN cite as t3 ON t1.paperid  =  t3.citedpaperid JOIN venue as t2 ON t2.venueid  =  t1.venueid WHERE t1.year  =  2014 AND t2.venuename  =  ""TACL"" GROUP BY t1.paperid ORDER BY COUNT(DISTINCT t3.citingpaperid) DESC;","paper, cite, venue"
scholar,When did ameet soni publish ?,"SELECT DISTINCT COUNT(t3.paperid)  ,  t3.year FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""ameet soni"" GROUP BY t3.year ORDER BY t3.year;","writes, author, paper"
scholar,papers for Question Answering,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""Question Answering"";","paperkeyphrase, keyphrase, paper"
scholar,How many papers on nature communications in 2015 ?,"SELECT DISTINCT COUNT(t1.paperid) FROM venue as t2 JOIN paper as t1 ON t2.venueid  =  t1.venueid WHERE t1.year  =  2015 AND t2.venuename  =  ""nature communications"";","venue, paper"
scholar,who published the most at chi,"SELECT DISTINCT COUNT(DISTINCT t2.paperid)  ,  t1.authorid FROM venue as t3 JOIN paper as t2 ON t3.venueid  =  t2.venueid JOIN writes as t1 ON t1.paperid  =  t2.paperid WHERE t3.venuename  =  ""chi"" GROUP BY t1.authorid ORDER BY COUNT(DISTINCT t2.paperid) DESC;","venue, paper, writes"
scholar,sharon goldwater papers,"SELECT DISTINCT t2.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""sharon goldwater"";","writes, author"
scholar,Which paper did Richard Ladner present at chi ?,"SELECT DISTINCT t3.paperid FROM venue as t4 JOIN paper as t3 ON t4.venueid  =  t3.venueid JOIN writes as t2 ON t2.paperid  =  t3.paperid JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Richard Ladner"" AND t4.venuename  =  ""chi"";","venue, paper, writes, author"
scholar,What is the name of Eric C. Kerrigan 's Liquid Automatica paper ?,"SELECT DISTINCT t2.title FROM paperkeyphrase as t5 JOIN keyphrase as t3 ON t5.keyphraseid  =  t3.keyphraseid JOIN writes as t4 ON t4.paperid  =  t5.paperid JOIN paper as t2 ON t4.paperid  =  t2.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid JOIN venue as t6 ON t6.venueid  =  t2.venueid WHERE t1.authorname LIKE ""Eric C. Kerrigan"" AND t3.keyphrasename  =  ""Liquid"" AND t6.venuename  =  ""Automatica"";","paperkeyphrase, keyphrase, writes, paper, author, venue"
scholar,the papers on semantic parsing by li dong at acl in 2016,"SELECT DISTINCT t2.paperid FROM paperkeyphrase as t5 JOIN keyphrase as t3 ON t5.keyphraseid  =  t3.keyphraseid JOIN paper as t2 ON t2.paperid  =  t5.paperid JOIN venue as t6 ON t6.venueid  =  t2.venueid JOIN writes as t4 ON t4.paperid  =  t2.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""li dong"" AND t3.keyphrasename  =  ""semantic parsing"" AND t2.year  =  2016 AND t6.venuename  =  ""acl"";","paperkeyphrase, keyphrase, paper, venue, writes, author"
scholar,datasets in papers about semantic parsing,"SELECT DISTINCT t2.datasetid FROM paperdataset as t3 JOIN dataset as t2 ON t3.datasetid  =  t2.datasetid JOIN paperkeyphrase as t1 ON t1.paperid  =  t3.paperid JOIN keyphrase as t4 ON t1.keyphraseid  =  t4.keyphraseid WHERE t4.keyphrasename  =  ""semantic parsing"";","paperdataset, dataset, paperkeyphrase, keyphrase"
scholar,monte carlo simulation later than 2011,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""monte carlo simulation"" AND t3.year  >  2011;","paperkeyphrase, keyphrase, paper"
scholar,papers by brian curless about convolution,"SELECT DISTINCT t1.authorid  ,  t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t5 ON t2.keyphraseid  =  t5.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""brian curless"" AND t5.keyphrasename  =  ""convolution"";","paperkeyphrase, keyphrase, paper, writes, author"
scholar,How many papers does Christopher D. Manning have ?,"SELECT DISTINCT COUNT(DISTINCT t2.paperid) FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Christopher D. Manning"";","writes, author"
scholar,What papers has brian curless written about convolution ?,"SELECT DISTINCT t1.authorid  ,  t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t5 ON t2.keyphraseid  =  t5.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""brian curless"" AND t5.keyphrasename  =  ""convolution"";","paperkeyphrase, keyphrase, paper, writes, author"
scholar,When was benjamin mako hill 's first paper written ?,"SELECT DISTINCT COUNT(t3.paperid)  ,  t3.year FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""benjamin mako hill"" GROUP BY t3.year ORDER BY t3.year;","writes, author, paper"
scholar,which papers in eccv 2014 use ImageNet ?,"SELECT DISTINCT t3.paperid FROM paperdataset as t2 JOIN dataset as t1 ON t2.datasetid  =  t1.datasetid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t1.datasetname  =  ""ImageNet"" AND t3.year  =  2014 AND t4.venuename  =  ""eccv"";","paperdataset, dataset, paper, venue"
scholar,chi,"SELECT DISTINCT t1.paperid FROM venue as t2 JOIN paper as t1 ON t2.venueid  =  t1.venueid WHERE t2.venuename  =  ""chi"";","venue, paper"
scholar,papers written by Peter Mertens and Dina Barbian,"SELECT DISTINCT t3.paperid FROM writes as t3 JOIN author as t2 ON t3.authorid  =  t2.authorid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Peter Mertens"" AND t1.authorname  =  ""Dina Barbian"";","writes, author"
scholar,Does sharon goldwater have any papers published ?,"SELECT DISTINCT t2.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""sharon goldwater"";","writes, author"
scholar,Has Christopher D. Manning published any papers ?,"SELECT DISTINCT COUNT(DISTINCT t2.paperid) FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Christopher D. Manning"";","writes, author"
scholar,what were some Parsing based papers in acl 2012 ?,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t1.keyphrasename  =  ""Parsing"" AND t3.year  =  2012 AND t4.venuename  =  ""acl"";","paperkeyphrase, keyphrase, paper, venue"
scholar,How many papers did David M. Blei publish at AISTATS ?,"SELECT DISTINCT COUNT(t3.paperid) FROM venue as t4 JOIN paper as t3 ON t4.venueid  =  t3.venueid JOIN writes as t2 ON t2.paperid  =  t3.paperid JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""David M. Blei"" AND t4.venuename  =  ""AISTATS"";","venue, paper, writes, author"
scholar,first deep learning paper,"SELECT DISTINCT t3.year FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" GROUP BY t3.year ORDER BY t3.year asC;","paperkeyphrase, keyphrase, paper"
scholar,in what journals does linda shapiro publish ?,"SELECT DISTINCT t2.journalid FROM paper as t3 JOIN journal as t2 ON t3.journalid  =  t2.journalid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""linda shapiro"";","paper, journal, writes, author"
scholar,question answering 2016 papers,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""question answering"" AND t3.year  =  2016;","paperkeyphrase, keyphrase, paper"
scholar,which journal did Donald E Knuth publish his last paper ?,"SELECT DISTINCT t3.journalid  ,  t3.year FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""Donald E Knuth"" GROUP BY t3.journalid  ,  t3.year ORDER BY t3.year DESC;","writes, author, paper"
scholar,who published the most papers in syntactic parsing ?,"SELECT DISTINCT COUNT(t4.paperid)  ,  t3.authorid FROM paperkeyphrase as t1 JOIN keyphrase as t2 ON t1.keyphraseid  =  t2.keyphraseid JOIN paper as t4 ON t4.paperid  =  t1.paperid JOIN writes as t3 ON t3.paperid  =  t4.paperid WHERE t2.keyphrasename  =  ""syntactic parsing"" GROUP BY t3.authorid ORDER BY COUNT(t4.paperid) DESC;","paperkeyphrase, keyphrase, paper, writes"
scholar,List prominent scholars in syntactic parsing ?,"SELECT DISTINCT COUNT(t4.paperid)  ,  t3.authorid FROM paperkeyphrase as t1 JOIN keyphrase as t2 ON t1.keyphraseid  =  t2.keyphraseid JOIN paper as t4 ON t4.paperid  =  t1.paperid JOIN writes as t3 ON t3.paperid  =  t4.paperid WHERE t2.keyphrasename  =  ""syntactic parsing"" GROUP BY t3.authorid ORDER BY COUNT(t4.paperid) DESC;","paperkeyphrase, keyphrase, paper, writes"
scholar,most common topics at NIPS 2015,"SELECT DISTINCT COUNT(t3.paperid)  ,  t1.keyphraseid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t3.year  =  2015 AND t4.venuename  =  ""NIPS"" GROUP BY t1.keyphraseid ORDER BY COUNT(t3.paperid) DESC;","paperkeyphrase, keyphrase, paper, venue"
scholar,who does Noah A Smith author with ?,"SELECT DISTINCT t1.authorid FROM writes as t3 JOIN author as t2 ON t3.authorid  =  t2.authorid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";","writes, author"
scholar,papers about WebKB,"SELECT DISTINCT t3.paperid FROM paperdataset as t2 JOIN dataset as t1 ON t2.datasetid  =  t1.datasetid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.datasetname  =  ""WebKB"";","paperdataset, dataset, paper"
scholar,highly cited parsing papers,"SELECT DISTINCT t4.citedpaperid  ,  COUNT(t4.citedpaperid) FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN cite as t4 ON t3.paperid  =  t4.citedpaperid WHERE t1.keyphrasename  =  ""parsing"" GROUP BY t4.citedpaperid ORDER BY COUNT(t4.citedpaperid) DESC;","paperkeyphrase, keyphrase, paper, cite"
scholar,who does Noah A Smith work with ?,"SELECT DISTINCT t1.authorid FROM writes as t3 JOIN author as t2 ON t3.authorid  =  t2.authorid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";","writes, author"
scholar,Show me Question Answering papers .,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""Question Answering"";","paperkeyphrase, keyphrase, paper"
scholar,When was the last time Mary Crainie published a paper ?,"SELECT DISTINCT MAX(t3.year) FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""Mary Crainie"";","writes, author, paper"
scholar,Which authors published papers in 2015 ?,SELECT DISTINCT t1.authorid FROM writes as t1 JOIN paper as t2 ON t1.paperid  =  t2.paperid WHERE t2.year  =  2015;,"writes, paper"
scholar,How many co-authors has Mark Steedman had ?,"SELECT DISTINCT COUNT(DISTINCT t1.authorid) FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname != ""Mark Steedman"" AND t2.paperid IN ( SELECT t2.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Mark Steedman"" );","writes, author"
scholar,datasets used by semantic parsing papers,"SELECT DISTINCT t2.datasetid FROM paperdataset as t3 JOIN dataset as t2 ON t3.datasetid  =  t2.datasetid JOIN paperkeyphrase as t1 ON t1.paperid  =  t3.paperid JOIN keyphrase as t4 ON t1.keyphraseid  =  t4.keyphraseid WHERE t4.keyphrasename  =  ""semantic parsing"";","paperdataset, dataset, paperkeyphrase, keyphrase"
scholar,datasets with semantic parsing,"SELECT DISTINCT t2.datasetid FROM paperdataset as t3 JOIN dataset as t2 ON t3.datasetid  =  t2.datasetid JOIN paperkeyphrase as t1 ON t1.paperid  =  t3.paperid JOIN keyphrase as t4 ON t1.keyphraseid  =  t4.keyphraseid WHERE t4.keyphrasename  =  ""semantic parsing"";","paperdataset, dataset, paperkeyphrase, keyphrase"
scholar,Authors of papers on sensor fusion,"SELECT DISTINCT t1.authorname FROM paperkeyphrase as t2 JOIN keyphrase as t4 ON t2.keyphraseid  =  t4.keyphraseid JOIN writes as t3 ON t3.paperid  =  t2.paperid JOIN author as t1 ON t3.authorid  =  t1.authorid WHERE t4.keyphrasename LIKE ""sensor fusion"";","paperkeyphrase, keyphrase, writes, author"
scholar,How many publications does Christopher D. Manning have ?,"SELECT DISTINCT COUNT(DISTINCT t2.paperid) FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Christopher D. Manning"";","writes, author"
scholar,what did sharon goldwater write ?,"SELECT DISTINCT t2.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""sharon goldwater"";","writes, author"
scholar,papers at chi,"SELECT DISTINCT t1.paperid FROM venue as t2 JOIN paper as t1 ON t2.venueid  =  t1.venueid WHERE t2.venuename  =  ""chi"";","venue, paper"
scholar,who does Noah A Smith collaborate with ?,"SELECT DISTINCT t1.authorid FROM writes as t3 JOIN author as t2 ON t3.authorid  =  t2.authorid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";","writes, author"
scholar,Does Richard Ladner publish in chi ?,"SELECT DISTINCT t3.paperid FROM venue as t4 JOIN paper as t3 ON t4.venueid  =  t3.venueid JOIN writes as t2 ON t2.paperid  =  t3.paperid JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Richard Ladner"" AND t4.venuename  =  ""chi"";","venue, paper, writes, author"
scholar,papers by authors Peter Mertens and Dina Barbian,"SELECT DISTINCT t3.paperid FROM writes as t3 JOIN author as t2 ON t3.authorid  =  t2.authorid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Peter Mertens"" AND t1.authorname  =  ""Dina Barbian"";","writes, author"
scholar,Who writes a lot of papers in Machine Learning ?,"SELECT DISTINCT t1.authorname FROM paperkeyphrase as t2 JOIN keyphrase as t4 ON t2.keyphraseid  =  t4.keyphraseid JOIN writes as t3 ON t3.paperid  =  t2.paperid JOIN author as t1 ON t3.authorid  =  t1.authorid WHERE t4.keyphrasename  =  ""Machine Learning"" GROUP BY t1.authorname ORDER BY COUNT(DISTINCT t3.paperid) DESC;","paperkeyphrase, keyphrase, writes, author"
scholar,How many papers does michael i. jordan have in 2016 ?,"SELECT DISTINCT COUNT(t2.paperid) FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""michael i. jordan"" AND t3.year  =  2016;","writes, author, paper"
scholar,main topics of work by Brian DeRenzi,"SELECT DISTINCT t1.keyphrasename  ,  SUM(t3.numcitedby) FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t5 ON t4.authorid  =  t5.authorid WHERE t5.authorname  =  ""Brian DeRenzi"" GROUP BY t1.keyphrasename ORDER BY SUM(t3.numcitedby) DESC;","paperkeyphrase, keyphrase, paper, writes, author"
scholar,TAIL papers used in NIPS,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t1.keyphrasename  =  ""TAIL"" AND t4.venuename  =  ""NIPS"";","paperkeyphrase, keyphrase, paper, venue"
scholar,which EMNLP 2010 papers have the most citations ?,"SELECT DISTINCT t3.citedpaperid  ,  COUNT(t3.citedpaperid) FROM paper as t1 JOIN cite as t3 ON t1.paperid  =  t3.citedpaperid JOIN venue as t2 ON t2.venueid  =  t1.venueid WHERE t1.year  =  2010 AND t2.venuename  =  ""EMNLP"" GROUP BY t3.citedpaperid ORDER BY COUNT(t3.citedpaperid) DESC;","paper, cite, venue"
scholar,most cited parsing papers,"SELECT DISTINCT t4.citedpaperid  ,  COUNT(t4.citedpaperid) FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN cite as t4 ON t3.paperid  =  t4.citedpaperid WHERE t1.keyphrasename  =  ""parsing"" GROUP BY t4.citedpaperid ORDER BY COUNT(t4.citedpaperid) DESC;","paperkeyphrase, keyphrase, paper, cite"
scholar,How many citations does Dan Makumbi 's Genetic Identity paper have ?,"SELECT DISTINCT COUNT(t5.citingpaperid) FROM paperkeyphrase as t2 JOIN keyphrase as t3 ON t2.keyphraseid  =  t3.keyphraseid JOIN writes as t4 ON t4.paperid  =  t2.paperid JOIN cite as t5 ON t4.paperid  =  t5.citedpaperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""Dan Makumbi"" AND t3.keyphrasename  =  ""Genetic Identity"";","paperkeyphrase, keyphrase, writes, cite, author"
scholar,keyphrases used by Luke S Zettlemoyer for each year,"SELECT DISTINCT t2.keyphraseid  ,  t3.year FROM paper as t3 JOIN paperkeyphrase as t2 ON t3.paperid  =  t2.paperid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""Luke S Zettlemoyer"" ORDER BY t3.year  ,  t2.keyphraseid;","paper, paperkeyphrase, writes, author"
scholar,what papers do parsing papers typically cite ?,"SELECT DISTINCT t4.citedpaperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN cite as t4 ON t3.paperid  =  t4.citingpaperid WHERE t1.keyphrasename  =  ""parsing"";","paperkeyphrase, keyphrase, paper, cite"
scholar,What TAIL paper published in NIPS ?,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t1.keyphrasename  =  ""TAIL"" AND t4.venuename  =  ""NIPS"";","paperkeyphrase, keyphrase, paper, venue"
scholar,Papers on chi,"SELECT DISTINCT t1.paperid FROM venue as t2 JOIN paper as t1 ON t2.venueid  =  t1.venueid WHERE t2.venuename  =  ""chi"";","venue, paper"
scholar,how many David M. Blei papers are in AISTATS ?,"SELECT DISTINCT COUNT(t3.paperid) FROM venue as t4 JOIN paper as t3 ON t4.venueid  =  t3.venueid JOIN writes as t2 ON t2.paperid  =  t3.paperid JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""David M. Blei"" AND t4.venuename  =  ""AISTATS"";","venue, paper, writes, author"
scholar,Liwen Xiong publication 2015,"SELECT DISTINCT t3.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid JOIN paper as t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""Liwen Xiong"" AND t3.year  =  2015;","writes, author, paper"
scholar,which venue publishes the most papers about deep learning,"SELECT DISTINCT COUNT(t3.paperid)  ,  t4.venueid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t1.keyphrasename  =  ""deep learning"" GROUP BY t4.venueid ORDER BY COUNT(t3.paperid) DESC;","paperkeyphrase, keyphrase, paper, venue"
scholar,What papers were written on question answering in 2016 ?,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""question answering"" AND t3.year  =  2016;","paperkeyphrase, keyphrase, paper"
scholar,What are the papers of brian curless in convolution ?,"SELECT DISTINCT t1.authorid  ,  t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t5 ON t2.keyphraseid  =  t5.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN writes as t4 ON t4.paperid  =  t3.paperid JOIN author as t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""brian curless"" AND t5.keyphrasename  =  ""convolution"";","paperkeyphrase, keyphrase, paper, writes, author"
scholar,What papers are authored by sharon goldwater ?,"SELECT DISTINCT t2.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""sharon goldwater"";","writes, author"
scholar,How many citations does luke zettlemoyer have per year,"SELECT DISTINCT COUNT(t4.citedpaperid)  ,  t3.year FROM paper as t3 JOIN cite as t4 ON t3.paperid  =  t4.citedpaperid JOIN writes as t2 ON t2.paperid  =  t3.paperid JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""luke zettlemoyer"" GROUP BY t3.year;","paper, cite, writes, author"
scholar,which EMNLP 2010 papers have been cited the most ?,"SELECT DISTINCT t3.citedpaperid  ,  COUNT(t3.citedpaperid) FROM paper as t1 JOIN cite as t3 ON t1.paperid  =  t3.citedpaperid JOIN venue as t2 ON t2.venueid  =  t1.venueid WHERE t1.year  =  2010 AND t2.venuename  =  ""EMNLP"" GROUP BY t3.citedpaperid ORDER BY COUNT(t3.citedpaperid) DESC;","paper, cite, venue"
scholar,papers at NIPS related to TAIL,"SELECT DISTINCT t3.paperid FROM paperkeyphrase as t2 JOIN keyphrase as t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper as t3 ON t3.paperid  =  t2.paperid JOIN venue as t4 ON t4.venueid  =  t3.venueid WHERE t1.keyphrasename  =  ""TAIL"" AND t4.venuename  =  ""NIPS"";","paperkeyphrase, keyphrase, paper, venue"
scholar,sharon goldwater 's papers,"SELECT DISTINCT t2.paperid FROM writes as t2 JOIN author as t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""sharon goldwater"";","writes, author"
